GA-0,2048, 28986204.127537124, 139.20499999949243,2,4
GA-1,2048, 30257773.462626558, 119.21000000438653,2,4
GA-2,2048, 29059173.343790658, 143.06500001112,2,4
GA-3,2048, 29285402.933087952, 151.65499999420717,2,4
GA-4,2048, 497512.2489409214, 817.4900000012713,2,4
GA-5,2048, 497164.02672627947, 108.4499999997206,2,4
GA-6,2048, 497512.2489409214, 822.6799999974901,2,4
GA-7,2048, 497164.02672627947, 141.57500000146683,2,4
Q,512, 222994.9442990648, 406.3199999945937,2,256
S2,512, 167210.81771431107, 37.19499999715481,2,256
VB,512, 320970.7006993372, 77.00499999918975,2,256
S1,512, 1631760.0581168926, 29.490000000805594,2,256
GA-0,512, 6909233.799706754, 200.7350000058068,2,256
GA-1,512, 3805700.1021675672, 352.9100000014296,2,256
GA-2,512, 6896016.161507056, 70.13500000175554,2,256
GA-3,512, 3590531.279450456, 247.76499999279622,2,256
GA-4,512, 165638.57953776696, 127.00999999651685,2,256
GA-5,512, 152053.7646577188, 79.09500000823755,2,256
GA-6,512, 165638.57953776696, 57.44500001310371,2,256
GA-7,512, 152053.7646577188, 74.15499999478925,2,256
Q,1024, 330037.22925245704, 1411.1200000043027,2,256
S2,1024, 278679.4259239272, 52.01499999384396,2,256
VB,1024, 394799.5166650588, 94.09499999310356,2,256
S1,1024, 3592448.323063626, 44.420000005629845,2,256
GA-0,1024, 13942140.086235771, 101.27499999362044,2,256
GA-1,1024, 10566420.52229128, 338.7849999999162,2,256
GA-2,1024, 13636291.119402803, 49.765000003390014,2,256
GA-3,1024, 10825336.552375758, 339.05999999842606,2,256
GA-4,1024, 278591.3778848337, 100.72000000218395,2,256
GA-5,1024, 260226.8420133321, 177.13500000536442,2,256
GA-6,1024, 278591.3778848337, 93.51999999489635,2,256
GA-7,1024, 260226.8420133321, 185.3499999997439,2,256
Q,2048, 593529.7546453918, 8576.600000000326,2,256
S2,2048, 496074.12471126765, 26.98499998950865,2,256
VB,2048, 601382.5899395795, 96.42999999050517,2,256
S1,2048, 7042165.482333576, 57.58500000229105,2,256
GA-0,2048, 28633747.364274163, 129.3500000028871,2,256
GA-1,2048, 28912014.54686815, 757.8450000000885,2,256
GA-2,2048, 28858104.430234637, 128.06000000273343,2,256
GA-3,2048, 29115468.86963792, 762.1799999906216,2,256
GA-4,2048, 495841.06702649366, 235.59999999997672,2,256
GA-5,2048, 476229.7061688899, 428.0150000122376,2,256
GA-6,2048, 495841.06702649366, 255.7749999978114,2,256
GA-7,2048, 476229.7061688899, 460.33499999612104,2,256
